"experiment","version","interview_date","task","PROLIFIC_PID","workerId","identifier","first","trial_num","time_elapsed","reaction_time","trial_id","condition","choice","correct","confidence","cells","selected"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",43,585923,1862.80000000075,237,"chase","sheep",0,3,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",44,597858,4123.19999999925,219,"chase","dist",0,3,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",45,613945,9828.19999999925,234,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",46,621133,1858.80000000075,255,"chase","dist",0,1,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",47,628415,1034.89999999851,257,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",48,642220,8219.09999999776,17,"mirror","dist",0,2,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",49,649668,1612.10000000149,134,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",50,657387,2114.19999999925,67,"mirror","dist",0,2,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",51,693685,30417.1999999993,88,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",52,700717,1231.30000000075,27,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",53,708430,1574.69999999925,11,"mirror","dist",0,5,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",54,715148,988.199999999255,194,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",55,723014,2221.5,48,"mirror","wolf",1,1,"FA","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",56,731216,3021.79999999702,231,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",57,739303,2298.19999999925,236,"mirror","dist",0,5,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",58,756868,11005.3999999985,193,"mirror","dist",0,2,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",59,774696,11923.799999997,274,"mirror","dist",0,2,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",60,782345,1354.30000000075,91,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",61,789721,1646.10000000149,130,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",62,798464,3194,296,"mirror","wolf",1,2,"FA","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",63,808996,4313.30000000075,89,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",64,817745,2628.59999999776,115,"chase","wolf",1,3,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",65,825010,1333.5,120,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",66,834473,3608.89999999851,220,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",67,842076,1917.5,38,"mirror","wolf",1,2,"FA","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",68,849650,1925.39999999851,16,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",69,860066,1756.29999999702,286,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_wolf","wolf",70,868561,2457.40000000224,177,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",1,1300429,2455.90000000224,66,"mirror","dist",0,2,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",2,1308107,1627.5,9,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",3,1316053,1807,40,"chase","wolf",0,2,"Ms","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",4,1323674,2243.10000000149,73,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",5,1330673,1062.19999999925,35,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",6,1338110,1042.39999999851,7,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",7,1346624,2767.5,222,"chase","sheep",1,2,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",8,1353968,1203.89999999851,12,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",9,1364983,5221.29999999702,221,"mirror","dist",0,3,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",10,1372672,1433.80000000075,65,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",11,1380006,1700,135,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",12,1388950,2630.19999999925,164,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",13,1396707,1974,62,"mirror","dist",0,3,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",14,1406227,3126.69999999925,148,"mirror","wolf",0,1,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",15,1412795,969.5,30,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",16,1421362,2731.60000000149,156,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",17,1429207,1853.70000000298,160,"mirror","sheep",1,2,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",18,1436660,2350.19999999925,121,"chase","dist",0,2,"Ms","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",19,1444247,1964.69999999925,138,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",20,1453466,3615.89999999851,214,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",21,1461649,1986,162,"mirror","wolf",0,5,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",22,1469531,1640.30000000075,184,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",23,1479325,3663.59999999776,283,"chase","dist",0,2,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",24,1491690,5741,78,"chase","dist",0,2,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",25,1498251,1348.10000000149,41,"mirror","wolf",0,1,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",26,1506205,1836.90000000224,34,"chase","dist",0,2,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",27,1513907,1638,260,"chase","sheep",1,1,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",28,1522115,2717.89999999851,174,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",29,1530556,2940.19999999925,223,"chase","dist",0,2,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",30,1537840,1679.5,238,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",31,1545093,1120,84,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",32,1552752,1815.40000000224,141,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",33,1559673,1438,13,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",34,1566486,953.39999999851,151,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",35,1574646,2760.5,245,"mirror","sheep",1,1,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",36,1581275,1068.79999999702,170,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",37,1589099,1821,262,"mirror","dist",0,3,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",38,1596428,1765.90000000224,264,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",39,1604328,2108.69999999925,45,"chase","dist",0,2,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",40,1612952,3561.69999999925,29,"mirror","wolf",0,1,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",41,1620005,892.79999999702,181,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",42,1627922,2191.40000000224,232,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",43,1635917,2167.69999999925,237,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",44,1642986,1608.90000000224,219,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",45,1650550,2004.30000000075,234,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",46,1658350,2383.30000000075,255,"chase","sheep",1,1,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",47,1666262,2263,257,"chase","dist",0,2,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",48,1674656,3259.20000000298,17,"mirror","dist",0,5,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",49,1682308,1123.5,134,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",50,1689495,1791.90000000224,67,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",51,1696717,1187.5,88,"mirror","wolf",0,3,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",52,1703482,1263.30000000075,27,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",53,1710557,1512.69999999925,11,"mirror","dist",0,5,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",54,1717601,1894.59999999776,194,"chase","dist",0,1,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",55,1725381,2306.20000000298,48,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",56,1732073,952.39999999851,231,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",57,1739102,1649.5,236,"mirror","sheep",1,2,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",58,1746462,1831.29999999702,193,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",59,1753230,1151.19999999925,274,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",60,1765708,983.70000000298,91,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",61,1774087,3232.10000000149,130,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",62,1786455,6948.90000000224,296,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",63,1795224,1801.20000000298,89,"mirror","dist",0,2,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",64,1802040,945.699999999255,115,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",65,1809245,1107.40000000224,120,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",66,1816837,2090.19999999925,220,"mirror","dist",0,1,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",67,1825703,3449.19999999925,38,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",68,1833470,2004.5,16,"mirror","dist",0,1,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",69,1841114,1389.10000000149,286,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A3CH1Z6J9R38G9","A3CH1Z6J9R38G9_sheep","wolf",70,1849370,1470.60000000149,177,"mirror","sheep",1,1,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",1,768963,1799.59999999404,60,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",2,777698,1784,94,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",3,785860,1311.5,44,"chase","dist",0,5,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",4,793529,1282,23,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",5,802512,1839.10000000149,62,"chase","sheep",0,3,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",6,810680,1605.60000000149,28,"mirror","dist",0,4,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",7,818085,1058.5,69,"chase","wolf",1,3,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",8,825971,1315,40,"chase","dist",0,4,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",9,834104,1230,72,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",10,841853,1581.39999999851,58,"mirror","dist",0,3,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",11,848850,1061.10000000149,13,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",12,856487,1497.70000000298,45,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",13,863630,893,54,"chase","dist",0,5,"Ms","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",14,871824,1672.60000000149,35,"chase","sheep",0,1,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",15,879558,1562.5,41,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",16,887533,1295.69999999553,46,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",17,895626,1720.30000000447,50,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",18,903481,1542.79999999702,43,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",19,911868,1402.5,30,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",20,919266,1375.39999999851,9,"mirror","sheep",0,1,"CR","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",21,926677,1536.30000000447,74,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",22,934024,1237.70000000298,65,"mirror","dist",0,2,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",23,942378,2041.09999999404,66,"chase","dist",0,1,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",24,949630,982.60000000149,34,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",25,956978,1034.60000000149,2,"chase","dist",0,5,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",26,964657,1175.30000000447,33,"mirror","dist",0,3,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",27,972352,1538.80000000447,3,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",28,979667,1080.5,55,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",29,987509,1461.20000000298,53,"mirror","wolf",1,1,"FA","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",30,994927,1329.80000000447,31,"mirror","dist",0,4,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",31,1002522,1283.20000000298,19,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",32,1010016,1183.70000000298,7,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",33,1017620,1124.20000000298,25,"mirror","dist",0,4,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",34,1025212,1430.20000000298,48,"mirror","dist",0,4,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",35,1032628,1060.70000000298,18,"mirror","dist",0,2,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",36,1039875,1126.80000000447,61,"chase","dist",0,4,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",37,1047496,1176.80000000447,63,"chase","wolf",1,5,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A3FNC8ELMK8YJA","A3FNC8ELMK8YJA_wolf","wolf",38,1056850,2530.69999999553,154,"chase","dist",0,4,"Ms","dist5"
